Chisq rho_SiOx rho_Cr rho_Au d_oxide d_Cr d_Au l_tether l_lipid1 dl_lipid_on1 dl_lipid_off penetration nf_tether mult_tether vf_bilayer ExProtons scalarmult_off1 scalarmult_off2 d_on1 d_on2 d_on3 d_on4 d_on5 d_on6 d_on7 vf_on1 vf_on2 vf_on3 vf_on4 vf_on5 vf_on6 rho_solv_0 rho_solv_1 rho_solv_h2o rho_solv_5 global_rough sigma rough_au_cr background_1 background_2 background_3 background_4 background_5
2.8316 3.6634996e-06 4.1496524e-06 4.4339812e-06 5.00002019253 38.77286 112.4178 14.205673 13.00486 0.67204 0.544112 -3.273152 0.6415065 3.7056988 0.996012 0.64708 0.5444929 0.5287051 12.579172 11.914076 12.303172 10.838596 10.140688 11.233896 10.75728 0.213543 0.498939 0.2254794 0.04313448 0.01737123 0.01232958 6.1386128e-06 3.7593672e-06 -4.43383436e-07 3.8917324e-06 4.389632 2.895371 3.878 6.58157185e-07 2.923920299e-06 2.455583985e-06 2.395001104e-06 1.125220111e-06
2.77523 3.53504e-06 4.1528543e-06 4.4431933e-06 5.0002296296 41.88218 109.78732 14.344075 12.94333 1.937936 0.02488 -7.94560816 0.840203 2.6560018 0.9968028 0.6526712 0.5049244 0.4967101 11.968344 9.03710508 10.167692 9.584652 12.017648 11.01908 11.811 0.1947066 0.3172242 0.4307562 0.2941146 0.202548 0.00698766 6.14437088e-06 3.761262e-06 -4.6905019e-07 3.8930072e-06 5.282708 2.769899 3.45062 9.40504555e-07 2.368466412e-06 2.046995719e-06 2.356598786e-06 1.520980943e-06
2.79364 3.4644816e-06 4.1205792e-06 4.453861e-06 5.0000591237 40.29028 111.12916 14.577274 13.436774 -2.48452 -0.987192 -5.039448 0.501828625 4.3283098 0.9977204 0.5721016 0.5890906 0.5684581 11.54368 10.716964 9.739576 9.602444 10.473392 9.095632 10.610408 0.1992258 0.281688 0.4431894 0.24762 0.0581715 0.00476046 6.14330528e-06 3.7610424e-06 -4.85394882e-07 3.8856116e-06 4.317764 3.939134 4.688408 9.0904105e-07 2.886132858e-06 7.24035364e-07 2.40531904e-06 1.256213907e-06
2.94167 3.7496692e-06 4.168076e-06 4.4464705e-06 6.7436465 42.80296 106.1084 14.599045 13.143418 0.408736 -0.892592 -3.62008 0.7727295 2.6096698 0.9999856 0.53814144 0.5789809 0.5764708 11.995444 12.060404 9.3720284 12.001788 12.288276 10.369856 12.520896 0.3381696 0.4242756 0.135558 0.1506198 0.075084 0.02755737 6.14298176e-06 3.760194e-06 -4.86632744e-07 3.8824708e-06 4.560212 3.71825 5.36938 9.92683324e-07 2.575370023e-06 1.870396046e-06 2.10792853e-06 1.450420058e-06
2.73261 3.7423188e-06 4.1369605e-06 4.4405281e-06 5.277776 38.53978 111.36376 14.85721 13.233242 -1.763144 -0.526296 -5.120816 0.53747415 4.0780675 0.9999956 0.6656468 0.5056462 0.4782682 10.694236 11.765408 9.0508728 11.193488 12.265136 9.623308 12.202936 0.246837 0.526014 0.3493584 0.2035464 0.0779796 0.0843444 6.14279072e-06 3.7602846e-06 -4.90986592e-07 3.8910356e-06 4.127652 3.498635 5.033096 5.02539958e-07 2.181778757e-06 1.585143108e-06 2.003674385e-06 1.04674081e-06
2.78982 3.6532288e-06 4.1169886e-06 4.4522032e-06 5.0000770139 37.0843 114.21786 14.497705 13.08291 0.965504 -0.057584 -0.29336 0.82677 2.6433892 0.9897452 0.8024004 0.672067 0.4689874 12.1919 10.162856 11.14406 11.529872 10.84188 10.23562 12.189092 0.3802506 0.3916314 0.2847276 0.05320482 0.0345333 0.0383703 6.14207744e-06 3.7614282e-06 -4.91206542e-07 3.888284e-06 4.965752 2.689604 5.077488 8.63392744e-07 2.927104662e-06 2.860233039e-06 1.853124501e-06 1.161207912e-06
2.75519 3.5379588e-06 4.1003291e-06 4.4461009e-06 5.00006992775 39.30268 112.27118 14.375863 13.151832 1.077712 -0.201368 -2.462288 0.718982 2.906749 0.9960396 0.6283584 0.6833323 0.6833323 10.706316 9.1803432 11.345924 11.324876 12.312604 10.935436 12.022404 0.1786374 0.526218 0.0928938 0.1032156 0.1146837 0.00322674 6.14283584e-06 3.7584984e-06 -5.1065892e-07 3.8898652e-06 5.011612 2.95271 5.17194 7.87937275e-07 2.917281627e-06 2.180034106e-06 2.419971109e-06 1.311872773e-06
2.67886 3.6512228e-06 4.1136242e-06 4.4440198e-06 5.0037010655 37.70076 113.14032 14.276863 13.042688 1.619504 -0.183144 -0.075336 0.7166975 3.0925522 0.9998724 0.7898196 0.6568003 0.5531428 9.1113248 9.30376 9.0758236 9.957376 11.287544 9.15573 10.897912 0.310398 0.5237718 0.432249 0.05027508 0.0502578 0.0411498 6.14406272e-06 3.760383e-06 -5.587631802e-07 3.8859764e-06 4.855564 3.065882 5.197816 7.91711497e-07 2.584288239e-06 2.668081477e-06 2.151464821e-06 1.366581829e-06
2.6027 3.6417264e-06 4.087268e-06 4.4350165e-06 5.3145581 39.88386 111.37278 14.404249 13.019854 2.070568 0.200864 -2.500952 0.708114 3.0280042 0.9999672 0.6316364 0.6289282 0.4726441 10.396364 10.257852 10.951348 10.289672 10.10226 10.720536 10.569812 0.2722518 0.474963 0.224721 0.24969 0.0674484 0.0749427 6.14175488e-06 3.759852e-06 -5.575399594e-07 3.892572e-06 4.203092 3.798056 3.506704 7.91354854e-07 2.393556393e-06 2.288447419e-06 1.329054336e-06 1.384413262e-06
2.64023 3.7564408e-06 4.1118263e-06 4.4412874e-06 5.7035435 35.20436 115.16962 14.458015 13.173392 -0.693208 -0.214632 -5.608312 0.746479 2.5540318 0.9999936 0.5417708 0.5435848 0.5080591 11.497488 9.928992 11.434868 9.099528 12.238824 11.917568 10.89424 0.225558 0.401445 0.3492144 0.2634918 0.0862377 0.0958197 6.14030912e-06 3.7611852e-06 -5.06634416e-07 3.8916772e-06 3.895756 3.51611 3.040984 6.67946386e-07 2.171640785e-06 1.870056114e-06 2.446620778e-06 9.13097544e-07
2.84306 3.4861916e-06 4.1550045e-06 4.4395285e-06 5.27014535 39.48864 112.0859 14.202865 12.896766 -0.551792 0.255048 -6.265016 0.658195 3.661822 0.999994 0.7514732 0.5231755 0.5019004 11.045724 11.927356 10.206872 9.1635184 9.1563876 12.159108 11.073228 0.1518426 0.440157 0.4423098 0.1262814 0.1031034 0.00896412 6.1450112e-06 3.7607124e-06 -4.68527124e-07 3.885478e-06 4.976136 3.341378 3.85552 8.21499679e-07 3.097145647e-06 1.465726996e-06 3.039617155e-06 9.67396682e-07
2.83199 3.6131288e-06 4.1424218e-06 4.4367424e-06 5.00022524345 41.01512 110.5638 14.160835 13.170354 1.14632 0.542784 -4.686168 0.6261365 3.4112827 0.9981708 0.7318564 0.6626674 0.4581928 11.259796 10.448028 9.15384 9.852552 11.51624 11.112552 12.057024 0.1126494 0.5038026 0.333669 0.250578 0.0397734 0.0441927 6.14377952e-06 3.7608954e-06 -5.1711715e-07 3.8923216e-06 4.369736 3.12173 3.5819 7.80214006e-07 2.990411998e-06 2.257133683e-06 2.465167068e-06 1.419841175e-06
2.61208 3.69145e-06 4.1383034e-06 4.4428723e-06 5.08328735 37.76672 112.24226 14.653972 13.142788 2.324496 0.23064 -5.083496 0.5102707 5.0508118 0.9999868 0.8160232 0.7615855 0.5663836 11.784932 10.002692 12.23264 9.1929088 10.480288 12.170092 12.320032 0.03473448 0.5396166 0.1592718 0.1769622 0.01606212 0.01080528 6.14380256e-06 3.7602114e-06 -4.96862162e-07 3.8847536e-06 4.449232 3.153749 5.575024 8.65439695e-07 2.293656377e-06 2.096435829e-06 2.267181673e-06 1.198025547e-06
2.79187 3.6959328e-06 4.1382722e-06 4.4439964e-06 5.16800705 39.66862 111.3047 14.293207 13.022668 -0.604384 0.088192 -5.586424 0.6512225 3.7925416 0.9999752 0.6152904 0.6778396 0.5239693 12.151704 10.814264 11.532424 10.838652 10.38922 9.827436 10.755128 0.1850718 0.4701066 0.249501 0.2491476 0.0436896 0.0371637 6.14386496e-06 3.7585308e-06 -5.10002722e-07 3.8799948e-06 5.091608 2.932271 5.277124 7.79092129e-07 2.093956325e-06 2.746705749e-06 2.077099697e-06 1.409323279e-06
2.59824 3.6959956e-06 4.1317072e-06 4.4350597e-06 5.6067665 38.64176 111.61438 14.340907 13.083372 1.650776 0.17996 -5.041704 0.597718 4.212262 0.9983472 0.51479996 0.7854508 0.4718341 9.0713168 11.516008 12.061364 9.1085296 10.209996 10.381468 11.22204 0.1267524 0.3031002 0.4586094 0.109221 0.0406095 0.02338803 6.14315936e-06 3.7603698e-06 -5.04122504e-07 3.8876748e-06 5.050612 2.943623 4.84668 7.12231057e-07 2.808133461e-06 1.728134504e-06 2.74185172e-06 9.96875785e-07
2.69164 3.6866532e-06 4.1091795e-06 4.4444245e-06 5.04494105 37.4291 112.87488 15.040063 13.029864 1.95276 0.247536 -3.407192 0.6878365 3.595294 0.9999912 0.7210384 0.8556553 0.6842269 12.155908 9.03574648 11.379708 11.490132 12.035156 9.0713176 10.654756 0.01247454 0.5184402 0.1340874 0.148986 0.001052157 0.001169064 6.14244128e-06 3.7613292e-06 -5.273801e-07 3.8879136e-06 4.841616 3.855896 4.84776 7.90142068e-07 2.67631483e-06 2.085802956e-06 1.868331459e-06 1.113312493e-06
2.90392 3.5036672e-06 4.1418849e-06 4.4407525e-06 5.0000073728 37.25396 114.08846 14.606155 13.022052 -0.829264 0.136728 -5.773008 0.703156 3.3530509 0.9998656 0.597934 0.580249 0.5585842 11.510136 11.616348 12.324372 11.39736 10.601888 9.02401764 10.218272 0.062784 0.4496676 0.280569 0.1176666 0.100302 0.0707766 6.14251328e-06 3.760593e-06 -4.67417082e-07 3.8880552e-06 5.260764 3.213467 5.260016 4.13118469e-07 2.526064886e-06 2.3915218e-06 2.304444219e-06 8.11227922e-07
2.76085 3.5399048e-06 4.1334167e-06 4.4420368e-06 5.26043705 40.85452 109.44904 14.370022 13.329604 -1.95304 -0.474032 -5.864528 0.565169 3.8418535 0.9999952 0.6490684 0.5153446 0.4776499 10.638508 10.564616 11.263296 12.56462 11.859964 9.733496 9.1160276 0.2917962 0.3400968 0.450408 0.178491 0.00325476 0.00361641 6.14234528e-06 3.7600878e-06 -5.518379756e-07 3.8877356e-06 4.568124 3.220007 4.450508 8.41028131e-07 2.260033103e-06 2.272475614e-06 2.27374536e-06 6.29954184e-07
2.56507 3.7391772e-06 4.132079e-06 4.4443255e-06 5.0000933669 39.80118 111.11938 14.30335 13.052908 3.054392 -0.061816 -5.206632 0.5933835 4.2513472 0.9999324 0.6693032 0.6222034 0.6222034 11.742748 11.573168 9.724752 11.50674 11.2221 9.740752 11.289016 0.01534596 0.536667 0.1313976 0.1459962 0.0486771 0.0540855 6.14422688e-06 3.7612284e-06 -4.64270386e-07 3.8829392e-06 4.764216 3.411359 5.669464 8.77677445e-07 3.044016275e-06 2.26324746e-06 2.668471399e-06 1.065442069e-06
2.58221 3.713138e-06 4.1421488e-06 4.444906e-06 5.00009322965 37.15442 113.459 14.448718 13.272568 0.184384 0.145024 -7.7994536 0.599078 3.4974424 0.9961464 0.8088756 0.5894974 0.4283902 11.425752 10.436944 12.080472 10.105648 12.316884 10.55006 12.25794 0.193959 0.3246456 0.3030222 0.2382654 0.0729099 0.0810111 6.14199104e-06 3.7611408e-06 -5.35256468e-07 3.8839412e-06 4.627256 3.243938 5.194992 5.03052445e-07 2.460677966e-06 2.423645374e-06 2.489007299e-06 1.40626889e-06
2.49478 3.7529992e-06 4.1159382e-06 4.4539279e-06 5.12047085 37.93944 112.82284 13.872313 13.021492 0.288784 0.403888 -7.7511024 0.5677285 4.478077 0.9976752 0.6996072 0.5550769 0.472177 11.688448 10.257212 11.63928 12.127208 10.314612 11.180128 9.6724 0.113346 0.4478328 0.4393866 0.1754418 0.1482582 0.0963978 6.14478464e-06 3.759705e-06 -4.8089014e-07 3.891892e-06 4.615016 2.954846 5.05772 7.30038232e-07 2.780254038e-06 2.059923133e-06 2.170011111e-06 1.22945426e-06
2.56349 3.7688968e-06 4.1170198e-06 4.4379628e-06 5.29738655 40.09924 110.38342 14.382118 13.196086 1.929072 -0.504432 -4.693568 0.6395385 3.6509716 0.9901456 0.604006 0.5290075 0.5290075 9.942448 10.382704 11.335336 12.035108 11.563524 10.898968 11.06876 0.170763 0.385878 0.2405802 0.1578768 0.0537009 0.0596679 6.14312288e-06 3.7597338e-06 -4.72992524e-07 3.8815648e-06 4.349192 3.296375 4.117048 8.03701495e-07 2.705084075e-06 2.23595292e-06 2.015352049e-06 1.340991948e-06
3.13881 3.4049738e-06 4.0838581e-06 4.4369446e-06 5.44688555 37.4977 114.034 14.312755 13.146204 -0.633528 -0.537592 -7.3626856 0.716527 2.8683865 0.999796 0.654792 0.4432438 0.4279825 9.03328628 10.485632 10.2473 10.058812 11.226816 10.893664 10.896056 0.2883366 0.3203742 0.396393 0.3884688 0.0817278 0.058653 6.14340416e-06 3.761124e-06 -5.3495883e-07 3.8841736e-06 3.726424 3.658403 5.339364 8.4397618e-07 2.658053483e-06 1.458088524e-06 1.643466441e-06 1.89227167e-06
2.8474 3.6252496e-06 4.0981308e-06 4.4458009e-06 5.0816921 37.7226 113.22598 14.503951 13.1191 2.100744 0.004072 -5.876168 0.591056 3.9703654 0.9999956 0.50814692 0.6437611 0.5761486 12.538912 9.898024 11.377104 9.3445996 10.12716 9.1331476 10.571536 0.186051 0.4259268 0.2222148 0.2469048 0.0257103 0.02856699 6.1443968e-06 3.7619616e-06 -5.16596242e-07 3.8919108e-06 4.897624 3.387626 5.125888 8.11771417e-07 2.159903133e-06 2.174025308e-06 2.780483992e-06 8.17101747e-07
2.79083 3.427669e-06 4.0633961e-06 4.4543509e-06 6.74987 38.1223 112.68124 14.950666 13.082784 1.396616 -0.865912 -2.254784 0.741361 2.9847709 0.9999948 0.6219664 0.66367 0.590113 9.2633012 12.271888 12.26712 10.582788 9.852172 11.480572 11.741988 0.2801004 0.4826496 0.1337202 0.1485774 0.1650858 0.00305028 6.14450912e-06 3.7605132e-06 -5.14730402e-07 3.888224e-06 4.371912 3.601679 4.9501 6.05417977e-07 2.835423002e-06 3.099320212e-06 2.470341033e-06 1.533148509e-06
2.92156 3.6566036e-06 4.0740002e-06 4.4439514e-06 5.41876685 35.17574 115.22322 14.574376 13.483562 0.253952 -0.584376 -1.732792 0.5434021 3.5325775 0.995274 0.51370252 0.6932323 0.5461129 11.331692 9.97454 10.573868 9.8778 9.723448 11.243856 9.821652 0.2629662 0.4265994 0.2557812 0.1765698 0.0356964 0.0396627 6.14328992e-06 3.7609332e-06 -4.79475156e-07 3.8896488e-06 4.114028 3.24179 4.20792 8.54887258e-07 2.400979908e-06 2.10372937e-06 1.922885546e-06 1.348020542e-06
2.74807 3.5874908e-06 4.1199838e-06 4.4481775e-06 5.5692185 37.79586 112.67248 14.658535 13.212578 0.485256 -0.748104 -6.101752 0.637477 3.2428936 0.9999832 0.5899784 0.7746634 0.7394203 12.559292 10.222484 9.841544 10.436928 9.816912 10.588128 11.843172 0.1728762 0.400818 0.3324438 0.0902724 0.1003026 0.0388107 6.14438048e-06 3.7593258e-06 -5.15238694e-07 3.8842572e-06 3.591216 3.295493 5.08288 7.53193054e-07 2.22790453e-06 2.108388438e-06 2.038662386e-06 1.221175916e-06
2.73908 3.401098e-06 4.1606972e-06 4.4432329e-06 5.01703547 41.1447 110.19924 14.552776 12.97784 2.293576 0.375256 -6.707176 0.50510435 5.2333975 0.999998 0.7216644 0.7095241 0.6505102 11.535788 9.0002725212 10.704104 9.002843692 9.01951808 9.00904 10.441916 0.02169414 0.3396852 0.2952366 0.3152604 0.0572886 0.002756598 6.14370656e-06 3.7596336e-06 -4.37278288e-07 3.8879088e-06 4.669092 3.83414 2.591232 9.99724276e-07 2.422780547e-06 2.410248054e-06 2.608973301e-06 7.70416086e-07
2.9684 3.7960144e-06 4.0785307e-06 4.4525455e-06 5.0001321254 36.07444 114.68016 14.4757 12.968208 -3.9099544 -0.182736 -5.775096 0.500003255215 4.8187954 0.999892 0.50401464 0.379954 0.3514798 12.128964 12.753212 10.597576 11.43348 9.918028 9.00000150715 11.9363 0.422427 0.534942 0.3955896 0.107139 0.0394038 0.043782 6.14276864e-06 3.7603074e-06 -4.56525988e-07 3.8877204e-06 4.358092 3.812678 5.959256 9.53189857e-07 2.342346637e-06 2.34298151e-06 2.425959911e-06 1.008958368e-06
2.70991 3.6685944e-06 4.1335857e-06 4.4383228e-06 5.00006088995 39.07686 111.70354 14.383225 13.178782 -1.334464 -0.424272 -6.530808 0.679526 3.1960369 0.996 0.7788228 0.6176521 0.6148558 11.8424 10.021624 9.2204744 9.775588 10.29128 11.455028 9.658976 0.2208792 0.4335798 0.3380202 0.1558062 0.0920322 0.102258 6.14451776e-06 3.761388e-06 -4.78784596e-07 3.8881652e-06 4.857328 3.260546 4.317204 9.06442651e-07 2.796545779e-06 3.139397195e-06 2.412742555e-06 1.15806854e-06
2.76994 3.6282832e-06 4.200186e-06 4.4509561e-06 5.4671405 45.00902 105.27908 14.873887 13.045068 1.26 0.600824 -1.37064 0.6828675 3.4992838 0.9999864 0.664352 0.7874092 0.4764592 9.603264 10.924768 9.0654976 11.320076 9.231384 11.121924 9.51676 0.04412496 0.5040912 0.2179362 0.0507873 0.02810247 0.0312249 6.1444592e-06 3.7604472e-06 -4.62459492e-07 3.8807388e-06 4.391472 3.679847 4.830604 8.69184946e-07 2.134813152e-06 2.207878536e-06 1.841666793e-06 7.12187734e-07
2.59864 3.5731044e-06 4.0688184e-06 4.4363563e-06 5.728271 36.41952 115.44118 13.997377 12.907238 -2.866456 0.149672 -0.544432 0.796977 2.7787321 0.9999936 0.7262896 0.7495615 0.7495615 11.750396 11.056124 11.96362 11.843388 10.750688 12.003004 9.891336 0.2894658 0.3373188 0.0731886 0.071775 0.0714486 0.00579141 6.1437536e-06 3.7603986e-06 -4.63153372e-07 3.8895728e-06 4.709128 3.019064 4.564656 8.65078057e-07 2.885113062e-06 3.132448585e-06 2.525235052e-06 1.566576822e-06
2.92418 3.571656e-06 4.1662261e-06 4.4319154e-06 5.0825957 38.55042 112.61714 14.4829 12.975768 0.892864 0.596896 -2.502976 0.721525 3.0996703 0.9999928 0.52640664 0.8425459 0.5605147 9.3066416 9.47382 10.127468 10.70602 11.304888 12.083328 12.022968 0.1499004 0.2651358 0.3948294 0.060066 0.01129911 0.01039092 6.14257376e-06 3.7616718e-06 -4.77670238e-07 3.8884576e-06 4.475404 3.280517 5.218984 7.20622657e-07 2.581028891e-06 1.581373862e-06 2.357083689e-06 6.68496474e-07
2.74601 3.7443652e-06 4.139788e-06 4.4307502e-06 5.0000661257 40.5387 110.85734 13.912345 13.070702 0.527008 0.264616 -4.289736 0.605702 3.9568123 0.9960396 0.7696396 0.5596138 0.5140747 12.425904 11.29686 9.543588 12.001676 10.212792 10.130476 10.75538 0.152571 0.4890042 0.2130084 0.236676 0.0795816 0.0884241 6.143864e-06 3.7606152e-06 -5.01083044e-07 3.8873832e-06 4.752448 3.228038 5.351556 9.24811264e-07 2.35107989e-06 1.93751262e-06 2.192126687e-06 1.302459656e-06
2.8586 3.6918112e-06 4.0803104e-06 4.4394133e-06 5.0000773649 33.60232 117.74202 14.182147 13.067888 -0.531616 -0.015416 -7.5369744 0.8211815 2.8058977 0.9910748 0.720808 0.7171552 0.5458951 11.107876 10.183648 9.989216 9.975208 11.347092 10.768036 9.576444 0.1012878 0.3721884 0.4630548 0.1365168 0.1516854 0.0537873 6.14186336e-06 3.7605096e-06 -4.63824344e-07 3.8876072e-06 4.72172 2.437373 3.161368 6.85109206e-07 2.319391229e-06 1.972945532e-06 1.841091908e-06 1.219986154e-06
2.69108 3.6700616e-06 4.132768e-06 4.4354731e-06 5.0005250375 37.22464 113.6651 14.148577 13.165916 -1.705056 -0.225664 -3.418728 0.5972775 4.1895613 0.9938216 0.8261336 0.6795028 0.6574195 9.307456 11.911312 11.232276 11.554192 9.0949484 9.998976 9.170702 0.2977086 0.3801126 0.3163686 0.0608502 0.0569244 0.0534408 6.14335808e-06 3.7599906e-06 -5.13776566e-07 3.8942888e-06 4.817212 3.001655 5.270532 8.67184948e-07 2.544036291e-06 2.307773553e-06 2.457478606e-06 1.183233506e-06
2.72128 3.5438072e-06 4.1493794e-06 4.4435224e-06 5.00003194892 39.85224 111.46652 14.303386 13.102678 -1.070064 0.096344 -7.199592 0.8190805 2.4157882 0.9963684 0.5136848 0.5760289 0.4517452 11.5017 12.145092 10.212888 11.860448 11.490172 9.795248 11.90058 0.2993694 0.2915544 0.40377 0.0728916 0.0796629 0.0452529 6.14253728e-06 3.7587234e-06 -4.53576334e-07 3.8913284e-06 5.269292 3.092057 2.2502224 7.15309975e-07 2.334403226e-06 1.999610198e-06 2.566476802e-06 1.299030342e-06
2.55533 3.630048e-06 4.1304904e-06 4.4663683e-06 5.230634 39.2581 111.53912 14.16187 13.169976 1.777096 -0.313208 -6.896864 0.6790695 3.3131341 0.9957744 0.74612 0.7495048 0.5694391 10.439952 11.000712 11.880248 12.245128 10.91814 11.220576 10.158428 0.1984452 0.3487122 0.3281874 0.193758 0.1201338 0.060333 6.14231552e-06 3.7605672e-06 -4.47586888e-07 3.8904232e-06 4.786648 3.048836 5.70462 8.63904232e-07 3.020500979e-06 2.866551775e-06 2.559213255e-06 1.119306294e-06
2.88591 3.4928652e-06 4.1019567e-06 4.4337655e-06 5.2418399 37.46834 114.07618 14.911777 12.99639 3.108544 0.290696 -1.483024 0.590545 4.3517035 0.999996 0.6874568 0.7711867 0.6830119 9.01971988 9.0683212 10.841268 9.229174 9.915576 11.690768 10.302524 0.077577 0.5120934 0.112908 0.1221714 0.01350507 0.00637347 6.14394368e-06 3.760017e-06 -4.71141126e-07 3.8769512e-06 4.320828 3.910913 2.3231388 5.04163333e-07 2.695106071e-06 2.145990916e-06 1.976164888e-06 1.315751997e-06
2.78144 3.6757152e-06 4.0899551e-06 4.4371279e-06 5.2089467 37.03696 113.57436 14.127625 13.474896 -0.159248 -0.159024 -1.197608 0.53771265 3.3322807 0.9997572 0.6843016 0.5883985 0.4644811 11.142744 11.660016 10.702956 11.49252 9.3187952 10.896468 11.145276 0.31026 0.5204406 0.1596492 0.0892074 0.0592017 0.0638103 6.14414816e-06 3.7598148e-06 -5.11468004e-07 3.8852384e-06 3.76128 3.530783 4.971436 8.88915196e-07 2.066816754e-06 3.11542699e-06 1.94956021e-06 1.435603022e-06
2.61027 3.71468e-06 4.0966709e-06 4.4530435e-06 9.0617675 38.9693 108.55274 14.640283 13.155738 -0.970272 -0.075912 -4.973488 0.605507 3.8618416 0.9999992 0.8620216 0.6099238 0.4528342 10.035232 9.895304 10.138632 10.383492 9.4639 9.997328 9.69736 0.13482 0.4700364 0.3786582 0.1903548 0.1069503 0.0666426 6.14430752e-06 3.7608414e-06 -5.14879138e-07 3.8857696e-06 3.963712 3.454865 5.716952 9.14219866e-07 1.981118897e-06 2.380339037e-06 2.583188459e-06 1.679294274e-06
2.96138 3.760912e-06 4.1403054e-06 4.4364019e-06 5.06094575 36.49618 113.78094 14.877388 13.088944 -3.161784 -0.212808 -7.6822344 0.775728 2.6214211 0.999496 0.5779264 0.5249404 0.5050243 9.0415236 12.676016 12.020688 10.857352 11.992736 11.963944 11.896688 0.1241256 0.3250602 0.4516248 0.1423026 0.0300069 0.00541581 6.14348576e-06 3.7598886e-06 -4.73691716e-07 3.887132e-06 4.95786 3.182105 4.47466 5.66088346e-07 2.616051885e-06 2.586247847e-06 2.770535982e-06 1.119581239e-06
2.92631 3.5675508e-06 4.1172031e-06 4.4397358e-06 5.0001552023 39.835 111.6035 14.395645 12.993744 -0.73116 -0.050208 -6.072472 0.6551955 3.6624556 0.999324 0.682824 0.6279652 0.6185458 11.625936 11.521328 11.472588 10.170768 10.610764 9.01588888 11.314688 0.1666602 0.4324782 0.27066 0.1300716 0.1003188 0.1114653 6.14424704e-06 3.7607484e-06 -5.35395742e-07 3.891006e-06 4.458092 3.264455 4.206836 6.28031341e-07 2.655389016e-06 1.627184698e-06 2.461232855e-06 9.85073146e-07
2.6151 3.7777136e-06 4.1053484e-06 4.4437549e-06 5.20681505 38.86912 111.32796 14.411062 13.374964 0.843064 -0.160344 -2.426192 0.5057055 4.2219046 0.9998 0.704992 0.7415434 0.7024681 9.3687128 9.032251 11.173008 10.964364 10.25768 9.1040664 9.480284 0.04018212 0.5641536 0.1785786 0.1702116 0.01323978 0.01428693 6.144968e-06 3.7611786e-06 -4.98533782e-07 3.889006e-06 4.833188 3.507209 5.342792 9.31865203e-07 2.605608974e-06 2.495161068e-06 2.635517991e-06 8.98965371e-07
2.65003 3.7052072e-06 4.0907533e-06 4.4271748e-06 5.0690309 34.9817 115.20316 14.871061 13.268382 0.48356 0.019808 -3.8896 0.5950635 3.5565058 0.9995856 0.6671 0.871543 0.6218407 10.913648 9.1793504 11.573164 11.216788 11.496996 10.741788 11.938048 0.0840732 0.4367652 0.3003366 0.05782902 0.01902642 0.0085842 6.14417024e-06 3.7611666e-06 -5.48493308e-07 3.889902e-06 4.279292 3.724568 4.972692 9.04008088e-07 2.280434022e-06 1.892341656e-06 2.214222267e-06 1.040062146e-06
2.84068 3.7411612e-06 4.0946663e-06 4.429489e-06 5.13705155 34.90806 116.27562 14.363515 13.299126 -1.856064 -0.661216 -6.335584 0.675356 2.6324398 0.9967464 0.541752 0.4360366 0.3951478 12.20652 10.325868 11.511088 10.49768 11.256124 11.178612 11.985184 0.4355958 0.496434 0.3164058 0.2755806 0.2484639 0.000549606 6.14449856e-06 3.7606914e-06 -5.591487484e-07 3.8854144e-06 4.688108 3.569201 2.3899084 5.71391038e-07 2.839657155e-06 1.870606004e-06 2.224630185e-06 1.137647625e-06
