# z rho mu
349.851 3.61266e-06 0
350.351 3.61266e-06 0
350.351 3.61266e-06 0
350.851 3.61266e-06 0
350.851 3.61266e-06 0
351.351 3.61266e-06 0
351.351 3.61266e-06 0
351.851 3.61266e-06 0
351.851 3.61266e-06 0
352.351 3.61266e-06 0
352.351 3.61266e-06 0
352.851 3.61266e-06 0
352.851 3.61266e-06 0
353.351 3.61266e-06 0
353.351 3.61266e-06 0
353.851 3.61266e-06 0
353.851 3.61266e-06 0
354.351 3.61266e-06 0
354.351 3.61266e-06 0
354.851 3.61266e-06 0
354.851 3.61266e-06 0
355.351 3.61266e-06 0
355.351 3.61266e-06 0
355.851 3.61266e-06 0
355.851 3.61266e-06 0
356.351 3.61266e-06 0
356.351 3.61266e-06 0
356.851 3.61266e-06 0
356.851 3.61266e-06 0
357.351 3.61266e-06 0
357.351 3.61266e-06 0
357.851 3.61266e-06 0
357.851 3.61266e-06 0
358.351 3.61266e-06 0
358.351 3.61266e-06 0
358.851 3.61266e-06 0
358.851 3.61266e-06 0
359.351 3.61266e-06 0
359.351 3.61266e-06 0
359.851 3.61266e-06 0
359.851 3.61266e-06 0
360.351 3.61266e-06 0
360.351 3.61266e-06 0
360.851 3.61266e-06 0
360.851 3.61266e-06 0
361.351 3.61266e-06 0
361.351 3.61266e-06 0
361.851 3.61266e-06 0
361.851 3.61266e-06 0
362.351 3.61266e-06 0
362.351 3.61266e-06 0
372.351 3.61266e-06 0
