# x	 y	 dy	 fy
2.530000000000000027e-01 2.974100000000000077e-01 1.000000000000000021e-02 2.952371630571050121e-01
2.540000000000000036e-01 2.737999999999999878e-01 1.000000000000000021e-02 2.711204438706801834e-01
2.550000000000000044e-01 2.502699999999999925e-01 1.000000000000000021e-02 2.470037246842553269e-01
2.560000000000000053e-01 2.268300000000000038e-01 1.000000000000000021e-02 2.228870054978304704e-01
2.570000000000000062e-01 2.034900000000000042e-01 1.000000000000000021e-02 1.987702863114056140e-01
2.580000000000000071e-01 1.802499999999999936e-01 1.000000000000000021e-02 1.749767933769592054e-01
2.590000000000000080e-01 1.571299999999999919e-01 1.000000000000000021e-02 1.515931561263615945e-01
2.600000000000000089e-01 1.341100000000000070e-01 1.000000000000000021e-02 1.282095188757640114e-01
2.610000000000000098e-01 1.112199999999999994e-01 1.000000000000000021e-02 1.048258816251664144e-01
2.620000000000000107e-01 8.846199999999999897e-02 1.000000000000000021e-02 8.144224437456880350e-02
2.630000000000000115e-01 6.583500000000000463e-02 1.000000000000000021e-02 5.805860712397120649e-02
2.640000000000000124e-01 4.334899999999999864e-02 1.000000000000000021e-02 4.000637874567357366e-02
2.650000000000000133e-01 2.100899999999999990e-02 1.000000000000000021e-02 5.015671492185599933e-02
2.660000000000000142e-01 1.178100000000000067e-03 1.000000000000000021e-02 6.030705109803842501e-02
2.670000000000000151e-01 2.320699999999999846e-02 1.000000000000000021e-02 7.045738727422085068e-02
2.680000000000000160e-01 4.507099999999999995e-02 1.000000000000000021e-02 8.060772345040327636e-02
2.690000000000000169e-01 6.676400000000000390e-02 1.000000000000000021e-02 9.075805962658570203e-02
2.700000000000000178e-01 8.828199999999999936e-02 1.000000000000000021e-02 1.009083958027681138e-01
2.710000000000000187e-01 1.096199999999999952e-01 1.000000000000000021e-02 1.206738865768305635e-01
2.720000000000000195e-01 1.307699999999999974e-01 1.000000000000000021e-02 1.417872062249083132e-01
2.730000000000000204e-01 1.517300000000000038e-01 1.000000000000000021e-02 1.629005258729860628e-01
2.740000000000000213e-01 1.724799999999999944e-01 1.000000000000000021e-02 1.840138455210638124e-01
2.750000000000000222e-01 1.930399999999999894e-01 1.000000000000000021e-02 2.051271651691415343e-01
2.760000000000000231e-01 2.133899999999999963e-01 1.000000000000000021e-02 2.262404848172193117e-01
2.770000000000000240e-01 2.335200000000000053e-01 1.000000000000000021e-02 2.464732873332856899e-01
2.780000000000000249e-01 2.534299999999999886e-01 1.000000000000000021e-02 2.661070631974602474e-01
2.790000000000000258e-01 2.731199999999999739e-01 1.000000000000000021e-02 2.857408390616348326e-01
2.800000000000000266e-01 2.925900000000000167e-01 1.000000000000000021e-02 3.053746149258093623e-01
2.810000000000000275e-01 3.118099999999999761e-01 1.000000000000000021e-02 3.250083907899839475e-01
2.819999999999999729e-01 3.307999999999999829e-01 1.000000000000000021e-02 3.446421666541574225e-01
2.829999999999999738e-01 3.495500000000000274e-01 1.000000000000000021e-02 3.637539272834842130e-01
2.839999999999999747e-01 3.680499999999999883e-01 1.000000000000000021e-02 3.817209800540706799e-01
2.849999999999999756e-01 3.862999999999999767e-01 1.000000000000000021e-02 3.996880328246572023e-01
2.859999999999999765e-01 4.042899999999999827e-01 1.000000000000000021e-02 4.176550855952436692e-01
2.869999999999999774e-01 4.220099999999999962e-01 1.000000000000000021e-02 4.356221383658301916e-01
2.879999999999999782e-01 4.394799999999999818e-01 1.000000000000000021e-02 4.535891911364166584e-01
