# x	 y	 dy	 fy
2.853899999999999770e-01 6.701953265505609936e-02 5.000000000000000278e-02 1.676180528500373357e-01
2.862899999999999889e-01 5.246559192287209711e-02 5.000000000000000278e-02 1.816778592822241578e-01
2.872000000000000108e-01 4.173400740477480053e-02 5.000000000000000278e-02 1.957146589704381878e-01
2.881000000000000227e-01 2.413306667259070004e-02 5.000000000000000278e-02 2.094517114217965548e-01
2.890099999999999891e-01 2.385951784550659899e-02 5.000000000000000278e-02 2.231880126368815387e-01
2.899100000000000010e-01 1.222458577690709990e-03 5.000000000000000278e-02 2.365337453141976853e-01
2.908200000000000229e-01 4.865695690421199815e-02 5.000000000000000278e-02 2.498750260743590468e-01
2.917199999999999793e-01 6.708501617202790313e-02 5.000000000000000278e-02 2.629172231841161445e-01
2.926300000000000012e-01 1.021894316539310038e-01 5.000000000000000278e-02 2.759000163146576035e-01
2.935300000000000131e-01 1.456834909217470109e-01 5.000000000000000278e-02 2.885309222881501379e-01
2.944399999999999795e-01 1.747599064036489958e-01 5.000000000000000278e-02 3.011421620678282896e-01
2.953399999999999914e-01 1.880349656714649931e-01 5.000000000000000278e-02 3.134561613549289305e-01
2.962500000000000133e-01 2.069123811533679913e-01 5.000000000000000278e-02 3.256488082658725025e-01
2.971500000000000252e-01 2.388954404211839910e-01 5.000000000000000278e-02 3.375338372529464448e-01
2.980599999999999916e-01 2.244708559030859918e-01 5.000000000000000278e-02 3.493843753680732078e-01
2.989600000000000035e-01 2.298169151709019975e-01 5.000000000000000278e-02 3.609042101900024058e-01
2.998600000000000154e-01 2.702499744387180103e-01 5.000000000000000278e-02 3.721862472501825114e-01
3.007699999999999818e-01 2.963683899206209782e-01 5.000000000000000278e-02 3.834231730245697412e-01
3.016699999999999937e-01 2.759504491884369748e-01 5.000000000000000278e-02 3.943675274719842805e-01
3.025800000000000156e-01 2.799378646703399864e-01 5.000000000000000278e-02 4.051745802817857123e-01
3.034800000000000275e-01 3.041789239381549881e-01 5.000000000000000278e-02 4.156648431369804886e-01
3.043899999999999939e-01 3.161653394200579781e-01 5.000000000000000278e-02 4.260961352684717873e-01
