Chisq l_lipid sigma global_rough rhoprot d_on1 d_on2 d_on3 d_on4 d_on5 d_on6 d_on7 d_on8 d_on9 d_on10 d_on11 d_on12 d_on13 d_on14 d_on15 d_on16 d_on17 d_on18 d_on19 d_on20 d_on21 d_on22 d_on23 vf_on1 vf_on2 vf_on3 vf_on4 vf_on5 vf_on6 vf_on7 vf_on8 vf_on9 vf_on10 vf_on11 vf_on12 vf_on13 vf_on14 vf_on15 vf_on16 vf_on17 vf_on18 vf_on19 vf_on20 vf_on21 vf_on22 vf_on23 rho_solv_0 mu_solv_0 mu_organic beamintensity alignment background_0
9.53097 11.657304 4.3621965 4.7877585 1.2741976e-05 -4.838694 -0.31648 4.153 4.9933 4.9 -4.9 -0.1046 -0.36026 4.9 -2.29269 4.9 4.9 -4.999518795 -4.9830203 -4.9 -2.65227 0.78159 -1.95431 0.29031 4.9 1.70422 2.15704 4.9 0.009 0.2980224 0.6237632 0.7516136 0.479928 0.3637376 0.4189912 0.6406072 0.5481711 0.3767364 0.4651965 0.2932995 0.2157275 0.1905965 0.217093 0.3176065 0.2943585 0.256254 0.132509 0.0403195 0.0375202 0.0116111 0.0129012 1.0222885e-05 5.33196011e-08 8.0226829e-08 1.0035042 0.00693 1.86144968e-08
3.19119 10.375856 4.043101 6.755693 1.2325348e-05 -2.64132 -3.45585 -1.431392 4.76607 4.90731 3.006 3.59528 -0.53075 3.25067 -3.53827 3.67441 -1.25413 -2.67412 -0.74168 -2.64628 -1.32105 4.3943 -1.61351 -0.92841 3.28275 3.47507 3.66871 0.07877 0.01244178 0.5261157 0.6947496 0.7285712 0.3752008 0.3248192 0.5366432 0.7131216 0.5460669 0.3716874 0.4955769 0.347802 0.218168 0.2180335 0.2867065 0.3372855 0.275126 0.2406995 0.116356 0.0430193 0.03177175 0.03530195 0.03137355 1.030316e-05 2.62451223e-07 7.9990417e-08 1.020885 0.005870823 1.22981548e-08
5.31333 9.585052 3.776189 7.016278 1.2499748e-05 -3.9711 -4.786855 -2.757944 4.9993 4.9 -0.57903 3.2483 -2.93192 4.9 -4.9999372783 4.9 1.09899 -4.9 -0.5874 -4.99419153 -2.66342 1.8143 0.3588 0.95288 3.72012 4.19309 4.73087 -2.64887 1.451475e-06 0.4819968 0.7545576 0.6571368 0.3493456 0.2807968 0.4542624 0.6142136 0.4735116 0.3283335 0.4213575 0.279427 0.1782225 0.1616955 0.2245145 0.299311 0.2636065 0.1963185 0.0684155 0.0193099 0.0172912 0.01921245 0.0127944 1.0051866e-05 1.84720156e-07 9.901e-08 1.0069676 0.005402306 1.98799608e-08
3.51904 9.88307 4.1945025 7.212966 1.2273696e-05 -2.74812 -4.268316 -1.949912 4.36446 4.9 3.32353 3.82727 -1.72941 3.69005 -4.011863 4.1142 -1.56301 -3.38383 -1.59442 -3.03556 -2.30612 2.99146 -0.83503 4.70517 3.50139 4.1544 3.02715 0.83672 0.01935036 0.5372568 0.692376 0.665308 0.351036 0.3219392 0.5032008 0.6366736 0.4803219 0.3311433 0.4419279 0.3379375 0.200255 0.191558 0.256912 0.314063 0.269791 0.21773 0.075338 0.0468318 0.02362985 0.0128839 0.01431545 1.0127942e-05 2.13271857e-07 9.2444518e-08 1.0194022 0.004713093 1.09990083e-08
2.97775 10.373056 4.3601255 6.830116 1.231782e-05 -2.38336 -4.164157 -1.959296 4.31027 4.99395 2.77058 3.5608 -0.98696 3.53778 -3.577 3.98602 -1.20875 -2.89038 -0.65989 -2.83173 -1.45174 3.69987 -2.04211 4.68304 2.79675 4.09347 3.75803 0.37678 0.004825953 0.4828671 0.6760016 0.7023904 0.367316 0.3274544 0.4927192 0.6606464 0.514566 0.3485268 0.4785183 0.348138 0.203533 0.2048845 0.27748 0.333974 0.284319 0.242101 0.088097 0.04627965 0.023917 0.01474195 0.01637995 1.012342e-05 2.44237634e-07 9.1631134e-08 1.0192288 0.005222581 1.22315383e-08
2.5838 10.74785 3.927866 6.1775895 1.2309296e-05 -2.84545 -3.22889 -0.266 3.07575 3.53798 2.69308 1.88808 0.56596 3.69734 -4.139641 2.83667 -2.24976 -2.44784 1.10813 -2.85051 -1.25606 3.69224 -2.1322 2.18257 2.3024 3.64844 3.41367 3.16478 0.0091161 0.5031765 0.736972 0.839996 0.4721864 0.3875584 0.5908184 0.802244 0.6337566 0.4558032 0.5614371 0.4368775 0.2610635 0.266815 0.346466 0.4191455 0.360178 0.304218 0.120051 0.063399 0.0550085 0.0282246 0.03136065 1.0376614e-05 1.87030177e-07 3.0375775e-08 1.0141884 0.006844131 1.61071216e-08
2.46458 10.321816 4.104072 6.827076 1.2379516e-05 -2.37971 -4.084839 -2.093228 4.41377 4.96116 3.27387 3.56683 -0.80203 3.6045 -3.97969 4.02783 -1.35812 -3.26713 -0.53695 -2.91388 -1.92354 3.99423 -1.33268 4.20018 3.3289 3.91827 3.54147 -0.30702 0.02367207 0.5076954 0.6712136 0.6914784 0.3551936 0.3178304 0.4976016 0.6526824 0.4937256 0.3407931 0.4686156 0.3404425 0.2082665 0.1964055 0.2734925 0.33332 0.273601 0.2278855 0.0879295 0.0466741 0.0223112 0.00949035 0.01036045 1.0205747e-05 2.24610879e-07 9.1912195e-08 1.0169976 0.005400766 1.16183172e-08
5.67761 10.108008 4.98647 6.8374405 1.2524884e-05 -2.38895 -4.136013 -1.407944 4.65146 4.9 2.66526 4.73978 -1.86413 2.53057 -3.98586 2.42645 -1.34888 -2.20119 0.26454 -2.30291 -2.13062 0.83037 -0.79606 4.02971 3.66252 4.07981 3.61208 1.69916 0.01700262 0.4341051 0.5993224 0.6783192 0.3663528 0.3251368 0.5143952 0.6429584 0.5148864 0.354834 0.4601952 0.340603 0.1915065 0.216721 0.2751435 0.323694 0.2870035 0.226252 0.094015 0.04952225 0.04187015 0.0366976 0.0284575 1.0176715e-05 2.0866668e-07 7.9694803e-08 1.0241432 0.005540304 1.59372121e-08
2.46253 10.339148 3.8458525 6.7975215 1.2272e-05 -2.34684 -3.93551 -1.613264 4.96503 1.54883 3.07278 3.81783 -1.29419 3.5553 -3.86004 0.74776 -0.74964 -3.21087 -0.67175 -2.35457 -1.88228 4.05918 -1.35411 3.20969 3.39803 3.42856 3.828 0.21112 0.02157732 0.5169672 0.7285368 0.7292792 0.4307992 0.3068808 0.5307576 0.6980392 0.5491593 0.3629052 0.477459 0.3458205 0.207956 0.211035 0.29437 0.354957 0.2841325 0.2464225 0.088344 0.04699755 0.03134515 0.02187315 0.0243035 1.0257256e-05 2.45331698e-07 7.2354448e-08 1.018719 0.00563066 1.35073316e-08
2.82166 10.193506 3.9946985 6.3621365 1.1919472e-05 -3.8024 -4.803602 -1.63628 4.4024 4.9 2.60224 4.54378 -1.71522 4.4914 -4.598581 4.65141 -3.23033 -2.98933 0.66274 -4.204021 -2.80103 3.75695 0.18995 4.25706 0.09831 4.67192 4.10566 1.3126 4.793697e-07 0.459837 0.7546496 0.7493864 0.3873104 0.3257872 0.5322816 0.685684 0.4853889 0.3339162 0.4718286 0.3745735 0.193092 0.181706 0.243824 0.318642 0.27255 0.216782 0.0858405 0.0493936 0.01622095 0.0089339 0.00992655 9.949532e-06 2.4357961e-07 9.697357e-08 1.0170944 0.003697239 1.67818694e-08
3.11061 9.692138 2.192786 7.09319 1.1926156e-05 -4.329051 -3.18569 -2.883452 4.71786 4.41756 3.73493 4.60275 -3.57172 4.43182 -4.679897 3.01799 -1.90086 -4.251361 -2.09074 -0.60576 -3.85129 2.5231 1.02047 4.88318 3.99758 -0.74197 4.52355 3.22678 0.03928014 0.6780231 0.8173368 0.7125376 0.3821704 0.3645944 0.528332 0.6723816 0.476019 0.3489012 0.4616559 0.3471485 0.225356 0.2169935 0.2821225 0.327554 0.2834355 0.218785 0.084932 0.0546675 0.03065255 0.0194225 0.01613245 9.646007e-06 9.76080848e-08 9.6856552e-08 1.0073254 0.002963877 1.38302345e-08
4.01526 10.71761 4.267225 6.532519 1.2224768e-05 -2.51906 -4.74314 -1.543868 3.54665 1.84369 2.76218 3.17744 -1.30409 3.93509 -4.23428 1.89931 -0.88794 -2.74288 -1.23051 -2.99358 -1.54322 3.69623 -0.18867 4.23127 4.031 3.67165 3.54042 1.22381 2.939121e-08 0.4358844 0.6632288 0.7319056 0.441124 0.3022008 0.471376 0.6367072 0.5251131 0.34092 0.4627944 0.3364205 0.2009225 0.193626 0.2699425 0.330662 0.276412 0.2273365 0.095877 0.0596665 0.03652525 0.026589 0.02883705 9.880011e-06 2.66760091e-07 7.938424e-08 1.022425 0.004538184 1.3844456e-08
3.32437 10.241092 4.110019 6.4925715 1.230774e-05 -2.51954 -3.75462 -1.273472 4.50108 2.47968 3.43675 3.22442 -1.48544 3.83582 -4.288676 0.43976 -0.33653 -3.12326 -0.3259 -2.67683 -1.98921 4.46757 -2.22092 4.25107 2.41302 2.72723 3.07563 0.52489 0.07248474 0.5829651 0.65148 0.7055352 0.3977432 0.3428632 0.5183536 0.6509976 0.4740516 0.3374469 0.4412349 0.3061585 0.2111845 0.2131715 0.273094 0.3242735 0.275719 0.2501935 0.1088135 0.0747665 0.0247122 0.027458 0.02810095 1.0037863e-05 2.62827803e-07 8.2970812e-08 1.0283838 0.005127955 1.37418616e-08
2.63651 10.238166 2.725185 6.5158085 1.1789588e-05 -2.74278 -3.98443 -1.171472 4.96277 3.88847 1.73269 4.58956 -2.93354 4.51574 -4.588196 2.81429 0.31711 -4.083878 -0.55415 -2.77075 -2.27469 -1.20297 1.96412 4.32167 4.27101 4.32837 4.34624 1.47251 0.04795317 0.5732136 0.8223464 0.7281 0.3979696 0.3081688 0.4906144 0.6435152 0.4944069 0.3417156 0.4589145 0.31124 0.1889185 0.177718 0.262663 0.318783 0.2930505 0.207658 0.0736695 0.0213834 0.0186476 0.01252525 0.01391695 9.691759e-06 1.55396466e-07 9.5261266e-08 1.0114906 0.002645293 8.3149871e-09
2.25042 10.291492 4.0231225 6.829147 1.2214308e-05 -2.8386 -3.41571 -1.767824 4.68627 2.27298 3.4905 3.90452 -1.06529 3.57351 -4.361921 2.48397 -1.18737 -2.88486 -1.35588 -3.0603 -1.87737 3.28792 -1.49994 0.9159 3.05686 2.98193 3.8503 0.20294 0.004621149 0.5325975 0.7187504 0.74158 0.4121016 0.3088096 0.5195136 0.6837344 0.5317983 0.3472776 0.4900293 0.3457545 0.205285 0.1991595 0.2798235 0.346986 0.287544 0.236601 0.1005255 0.0371837 0.0231146 0.0121086 0.004411695 1.0205196e-05 2.61152022e-07 6.1342975e-08 1.0172366 0.005504786 1.51448999e-08
3.10541 10.103318 4.131603 6.843948 1.2327576e-05 -2.72534 -4.089805 -2.030372 4.20922 4.99818 3.21984 3.63918 -1.13901 3.46905 -3.84905 3.97274 -0.99337 -3.11526 -1.02578 -2.70953 -1.86 3.82624 -1.8879 4.65707 3.20074 4.02734 3.69716 0.1456 0.01817991 0.5149989 0.7025984 0.7091488 0.3622208 0.3327928 0.5153656 0.6885456 0.5130648 0.3551895 0.4751541 0.346019 0.2103615 0.2106945 0.284527 0.3441485 0.2890635 0.246183 0.0875525 0.04800945 0.0266661 0.014913 0.01657 1.0200617e-05 2.46448555e-07 9.1207117e-08 1.018398 0.005566421 1.28060869e-08
2.73328 9.961512 4.2212545 7.0033295 1.240996e-05 -2.86257 -4.245186 -1.941812 3.92671 4.91384 2.7444 3.79134 -1.59613 3.58352 -3.98638 3.43744 -1.44381 -3.31681 -0.51125 -2.95014 -1.52611 4.03446 -2.2301 4.69594 3.36077 4.14743 3.29208 -0.48014 0.02025153 0.5213682 0.6718672 0.685744 0.3468672 0.3250984 0.5010144 0.6539296 0.5011497 0.3421719 0.4637286 0.336353 0.2072895 0.204519 0.265376 0.329458 0.2769975 0.242841 0.082836 0.0407705 0.02343575 0.0121107 0.01345635 1.0227103e-05 2.20639942e-07 9.217603e-08 1.0165962 0.005652822 1.17013009e-08
4.67913 9.820238 3.6512925 6.7520545 1.2297204e-05 -3.37628 -4.217547 -2.227268 4.49479 4.9 3.7578 3.63479 -1.26641 3.92474 -4.197922 3.63425 -2.15842 -3.68107 0.44197 -2.98197 -2.80071 2.58082 0.21 4.35327 3.77261 3.83948 4.06759 -0.22685 0.003035052 0.4878495 0.7600624 0.7042176 0.3507712 0.3444928 0.5085248 0.675688 0.5055903 0.3464892 0.4727268 0.37165 0.2134645 0.2091525 0.2828055 0.33528 0.2905915 0.228287 0.087818 0.0454879 0.0277709 0.0105003 0.011667 1.0251765e-05 1.92066439e-07 9.3862891e-08 1.0156382 0.00527394 1.01369359e-08
3.92308 9.765106 4.361256 7.1156385 1.2417532e-05 -3.28722 -4.461802 -1.868216 4.35464 4.9 2.62712 3.734 -1.23922 3.84753 -4.138637 3.62075 -1.74783 -3.57759 -2.00506 -2.44447 -1.89695 3.79361 -2.65377 4.46144 3.6967 4.19088 2.60743 0.14632 1.26045e-07 0.4927635 0.681156 0.6704224 0.3537056 0.3070296 0.4986736 0.6547448 0.4663449 0.3275019 0.4498605 0.348828 0.1993685 0.182978 0.2512605 0.3179875 0.2733925 0.250428 0.0845025 0.03723725 0.02135085 0.01278895 0.01420995 1.0204778e-05 2.08917403e-07 9.3322252e-08 1.0177732 0.005107543 1.1794564e-08
19.5881 11.448046 0.5055154435 5.184089 1.2388092e-05 -4.99999969887 -4.018789 -4.6544108 4.9 4.59082 4.9 3.72562 -1.62092 4.9 -4.9999894001 4.05259 0.80661 -4.515646 1.02713 -4.999978708 0.57036 2.1153 4.9 -0.79709 3.89263 -4.9 -4.9999413316 0.46146 0.009 0.4896684 0.7418872 0.5704192 0.3061408 0.2766944 0.4350312 0.5723688 0.4179681 0.2974185 0.384714 0.259928 0.1598405 0.1565475 0.2025305 0.2752895 0.249929 0.1652265 0.0963535 0.0224649 0.024961 0.01221875 1.66656e-08 1.0087472e-05 1.92346892e-07 9.901e-08 1.013407 0.004448906 1.095151316e-10
2.95155 10.291716 4.100424 6.6475355 1.2298328e-05 -2.74158 -3.81474 -1.913024 4.85418 4.94746 2.91432 3.91847 -0.50583 3.5628 -3.77511 2.77908 -0.94581 -2.9981 -0.84062 -2.66018 -1.48185 3.64559 -1.82429 2.74433 3.85458 3.71112 3.91692 0.32479 0.01580481 0.5093208 0.7160888 0.7360392 0.3841496 0.327104 0.5290488 0.704732 0.5221404 0.3519738 0.4869702 0.3483 0.207385 0.214041 0.2951265 0.340736 0.2893905 0.244791 0.0914205 0.0425273 0.0133989 0.01488765 0.01654185 1.025794e-05 2.80284268e-07 9.3105937e-08 1.0163852 0.005691238 1.46766383e-08
4.32279 9.887242 4.107207 7.1247015 1.2296208e-05 -2.20247 -4.242377 -1.94294 4.03307 4.9 3.35005 3.65149 -1.33719 3.68227 -4.011027 3.30703 -1.55402 -3.37892 -0.99436 -3.03039 -2.13548 3.26869 -0.85524 4.56939 3.51523 3.95169 2.80095 0.82737 0.04135374 0.5554872 0.6794344 0.66982 0.3345808 0.3145112 0.4944504 0.6467488 0.4564449 0.3294135 0.4460229 0.340109 0.1969335 0.1903475 0.2555085 0.3207965 0.2726435 0.220996 0.079694 0.0415702 0.02222 0.0127979 0.0142199 9.908587e-06 2.79994896e-07 9.2424619e-08 1.0197448 0.004720828 1.1030096e-08
4.81488 10.051154 4.3621965 7.750172 1.2929924e-05 -0.70154 -4.9 -4.88 4.10629 3.90504 2.86539 4.10534 -2.04894 4.40799 -4.727792 3.92677 -3.41904 -4.092685 1.11989 -4.076505 -1.89429 2.4258 -3.24083 2.82304 2.56758 2.82814 3.57051 0.44289 0.03900186 0.4936842 0.5836424 0.5752888 0.312148 0.2733704 0.4775056 0.610516 0.4319469 0.3000438 0.4354695 0.335791 0.1891205 0.195664 0.2552925 0.315859 0.2600905 0.2184135 0.0845765 0.0406377 0.022517 0.02087475 0.0109953 1.0511818e-05 3.70712027e-07 9.4570939e-08 1.0266928 0.006870073 6.1046167e-09
3.32156 10.182992 4.231866 6.9409145 1.2334328e-05 -2.98693 -3.83126 -2.05196 4.99526 1.96629 3.06613 3.86395 -1.42794 3.44175 -3.69547 2.08507 -0.98162 -3.04373 -1.28759 -2.46488 -1.45153 3.92949 -1.89238 1.87085 3.28758 4.1681 3.80791 0.43894 0.006050925 0.5225166 0.6823512 0.7074808 0.4142128 0.3347144 0.5359024 0.68322 0.5484618 0.3830265 0.4840191 0.3419615 0.210671 0.2102295 0.288597 0.3596185 0.2820535 0.2522085 0.1124425 0.0489814 0.02296235 0.01754885 0.0194987 1.0232366e-05 3.03242765e-07 8.4929626e-08 1.0243674 0.005718608 1.39507929e-08
2.50807 9.843226 4.0938975 6.9397555 1.232146e-05 -2.9661 -3.9864 -2.020016 4.0854 4.89655 3.32288 3.67799 -1.32539 3.57253 -3.93415 3.76984 -1.25339 -3.23237 -0.5861 -2.85086 -1.65562 3.29846 -2.07866 4.68019 3.37618 3.50733 3.09536 -0.24115 0.02167416 0.5336937 0.6901272 0.691248 0.3487688 0.3293256 0.5045696 0.664556 0.5017428 0.3512439 0.4806558 0.3507175 0.2049205 0.205154 0.273545 0.3294615 0.282078 0.2416585 0.082616 0.04498705 0.02392285 0.0168132 0.0182422 1.0225583e-05 2.31937342e-07 9.176518e-08 1.016773 0.005331599 1.32611749e-08
3.47568 10.0391 4.076085 7.0176175 1.2319388e-05 -2.26526 -3.79041 -0.918164 4.75084 2.11869 3.58959 2.90803 -0.71418 3.52454 -3.75709 1.20264 -1.15503 -3.04699 -0.40469 -2.47132 -2.13371 1.13656 -2.46255 3.82484 3.32574 2.14432 3.83012 0.07959 0.04364451 0.5503761 0.686028 0.6686512 0.3860696 0.3015256 0.4803624 0.6215872 0.470628 0.3184839 0.4503645 0.3169805 0.1812865 0.1927305 0.2620535 0.30802 0.284106 0.224682 0.089792 0.0562105 0.04233735 0.02857145 0.02542645 1.0114414e-05 2.49407681e-07 8.9062678e-08 1.0282766 0.005175912 9.4614895e-09
5.99775 9.7885 3.4895075 7.139284 1.2248544e-05 -3.28849 -3.05994 -2.054684 4.56178 1.60053 3.18988 3.99825 -1.0637 4.05229 -4.108504 2.84227 -1.25392 -3.31764 -0.29733 -3.06721 -1.8367 4.68371 -2.17877 3.25295 2.58728 3.85564 3.36739 1.09203 0.03476457 0.586449 0.727796 0.7299928 0.4423744 0.3570896 0.5896912 0.7045888 0.4790295 0.3792402 0.5034177 0.37289 0.2429315 0.2275885 0.3048605 0.3624475 0.2927835 0.265941 0.126947 0.076348 0.03450025 0.01924115 0.0175634 1.0317353e-05 2.00782284e-07 8.5875571e-08 1.0190424 0.005659248 1.58911544e-08
3.42043 10.459716 4.5024545 6.820255 1.228676e-05 -2.53353 -3.72176 -1.932944 4.87804 2.76694 2.98245 4.08576 -0.51312 3.89146 -4.034797 4.15101 -1.88267 -3.29863 -1.23199 -1.91042 -2.49761 3.06808 0.02085 3.95192 0.81938 0.79081 3.64263 -0.5001 0.009 0.4892319 0.666644 0.690372 0.399888 0.29794 0.5050504 0.657504 0.4671819 0.3208302 0.4441572 0.3574055 0.213797 0.19648 0.2625025 0.321506 0.2746715 0.211163 0.073976 0.04549655 0.01666935 0.0079706 0.0066601 9.96097e-06 2.02438245e-07 8.3718955e-08 1.0136954 0.004625222 9.8355399e-09
5.57904 10.983946 5.213558 6.869161 1.3393456e-05 1.45642 -4.9999321673 0.466 4.9961 -3.29783 -3.14373 4.04298 -1.0859 4.50611 -4.883285 4.9 -0.11893 -0.5777 2.60649 -4.754572 -0.82484 4.2675 -2.92933 4.9 0.23855 4.5401 -1.47876 3.88932 0.04823262 0.3803886 0.5483664 0.5530528 0.5086136 0.2749568 0.4088856 0.535528 0.4211379 0.3029058 0.3898368 0.290225 0.175855 0.1865525 0.2219125 0.27168 0.229872 0.185123 0.0630405 0.0371116 0.0137703 0.01530035 0.00732215 1.0268903e-05 2.31404799e-08 9.901e-08 1.0026224 0.006960639 1.485891769e-10
2.91594 9.960014 3.7855845 6.8685055 1.2254948e-05 -2.90328 -3.9573 -1.999016 4.21199 4.96304 3.33739 3.7868 -1.30369 3.59464 -4.068473 3.56398 -1.36862 -3.26561 -1.15013 -2.88072 -1.75554 3.9975 -2.12134 4.69208 3.40439 4.08732 3.79856 -0.32241 0.0373284 0.5605524 0.7321816 0.7098416 0.3600664 0.325992 0.514484 0.6645576 0.4950126 0.340164 0.451692 0.3231405 0.1951095 0.2107025 0.2900245 0.3282105 0.2795635 0.2408925 0.0793045 0.04704165 0.0291443 0.01567155 0.0113367 1.0085078e-05 2.26031973e-07 9.17731e-08 1.0194074 0.005087005 1.16806922e-08
10.9642 10.446766 2.7957605 4.8597875 1.2415188e-05 -2.97648 -4.418839 -2.092328 4.63416 4.99742 4.0183 3.50631 -2.08054 4.06534 -4.433084 4.06388 -0.72397 -3.77827 -0.70216 -2.86927 -2.00271 4.17855 -2.11035 4.21596 3.37515 3.88058 3.97839 0.60838 0.05994405 0.3970008 0.7553304 0.674668 0.3560376 0.3248184 0.4752544 0.6475632 0.5016294 0.3394476 0.4571172 0.3341075 0.2008365 0.1897095 0.257782 0.3194235 0.2747985 0.2405795 0.086736 0.0408295 0.01740815 0.00919085 0.01021205 1.0216843e-05 1.63706001e-07 9.5676274e-08 1.0107028 0.0055321 1.3203241e-08
3.049 10.185274 3.289428 6.5972425 1.2252612e-05 -2.05031 -4.800783 -1.86074 4.67795 4.94244 4.11699 4.42658 -0.9749 4.34319 -4.470069 4.33139 -3.0818 -3.8903 -1.73413 -3.37757 -3.4829 3.23217 0.84166 4.84042 2.99818 4.26038 3.39707 -2.21308 0.05392233 0.530451 0.7811688 0.7370984 0.392724 0.3605368 0.5779712 0.7331072 0.5059584 0.3467745 0.5049234 0.3988695 0.2155835 0.207323 0.2793635 0.350147 0.3134365 0.235881 0.083419 0.04834905 0.01728095 0.0053013 0.00589035 1.0283723e-05 1.50059931e-07 9.5683996e-08 1.014244 0.005702235 6.0891477e-09
3.10996 10.323496 4.1463185 6.783851 1.2364212e-05 -2.43597 -4.26648 -1.938032 4.92688 4.98506 3.05374 3.59221 -1.39713 3.4254 -4.042413 3.77235 -1.07795 -3.28129 -0.68173 -2.5329 -2.03254 3.67554 -1.78807 4.56523 3.28839 2.56266 3.48861 -0.41657 0.02304477 0.5015115 0.6933008 0.6957088 0.3755 0.357372 0.5063616 0.6739752 0.5254695 0.3777462 0.4891725 0.354464 0.219203 0.214589 0.29749 0.3280425 0.284795 0.243432 0.0956645 0.04118495 0.03598185 0.0194326 0.0215918 1.0121805e-05 2.72529693e-07 7.757056e-08 1.0203108 0.005490625 1.28880726e-08
4.41946 9.801282 4.917899 6.7869385 1.2440468e-05 -3.14837 -4.362568 -1.689296 3.14528 4.9 1.57354 1.99706 -1.1509 3.76502 -4.071428 4.06794 -1.72423 -3.22069 0.19731 -3.07387 -2.4635 3.74952 -0.4946 4.72347 2.58838 3.89637 2.10188 1.08051 2.949651e-07 0.4612806 0.6393744 0.6976992 0.3450248 0.3017688 0.4600864 0.6623824 0.4780746 0.3372471 0.4581882 0.3518765 0.1999775 0.209677 0.2663375 0.3277745 0.2765745 0.2204045 0.0782095 0.04466625 0.02263725 0.0122216 0.01357955 1.0082722e-05 2.88230106e-07 9.2881108e-08 1.0199736 0.005598649 1.46749916e-08
3.25782 10.079126 4.1144555 6.8616275 1.2317864e-05 -2.79362 -4.07966 -2.035628 4.24981 4.99471 3.20948 3.62113 -1.15859 3.45129 -3.83749 3.96556 -0.95779 -3.09886 -0.99615 -2.68955 -1.83266 3.90451 -1.8608 4.65374 3.25845 4.04044 3.68565 0.10583 0.01572606 0.517059 0.707196 0.7114312 0.3635264 0.334072 0.5198752 0.6905688 0.514323 0.3571245 0.4772277 0.344676 0.2105965 0.2117215 0.2868665 0.34556 0.289955 0.246686 0.0883405 0.0486972 0.0262593 0.0152442 0.016938 1.021576e-05 2.48476141e-07 9.1133857e-08 1.0182696 0.005549985 1.29196094e-08
2.58248 10.677416 4.3801135 6.816417 1.2383664e-05 -2.18316 -3.60974 -1.072928 4.16125 2.48983 3.68197 3.45806 -0.10293 3.68925 -3.67889 2.87289 -0.53467 -1.84207 -0.41807 -1.82283 -1.14554 3.43959 0.18352 2.40539 3.88781 4.08728 3.51614 0.72877 0.004354263 0.4891725 0.6682496 0.7176952 0.4278296 0.3344152 0.5246624 0.6759056 0.5423688 0.3678615 0.4920561 0.3656965 0.213046 0.217108 0.28538 0.335334 0.2903205 0.234463 0.113112 0.0540305 0.0370972 0.01676855 0.0186317 1.0204018e-05 2.86169817e-07 7.3901521e-08 1.0219748 0.005871327 1.39674595e-08
2.93338 10.101862 4.1308525 6.858977 1.2329756e-05 -2.76858 -4.098645 -2.033552 4.23405 4.99656 3.22007 3.63066 -1.1391 3.46816 -3.85556 3.96813 -0.99102 -3.11327 -1.0076 -2.70639 -1.84733 3.86066 -1.81115 4.64911 3.2714 4.02035 3.69538 0.104 0.01583325 0.5143149 0.704596 0.7063832 0.3610208 0.333808 0.5151056 0.6848568 0.5151672 0.3523536 0.4761144 0.344897 0.21055 0.209987 0.2844325 0.343182 0.2899195 0.2443625 0.087847 0.04862075 0.02741855 0.0144623 0.0160692 1.0229858e-05 2.46756756e-07 9.1190188e-08 1.0184478 0.005549075 1.28453083e-08
3.29081 9.588678 3.498276 6.924052 1.2413516e-05 -2.79225 -4.581871 -2.441096 4.92546 2.04019 -0.15347 4.90343 -3.08568 2.78661 -4.9205739 3.53089 -0.74319 -0.08566 -0.01011 -2.61214 3.18089 3.63249 -0.312 2.54289 0.02701 2.5413 3.3283 0.12191 0.04801095 0.5575113 0.7546048 0.6953232 0.4484224 0.3339904 0.5399264 0.6918928 0.5550939 0.3867426 0.4687578 0.3399395 0.230652 0.250829 0.2980865 0.343812 0.290342 0.2445265 0.1243665 0.0653395 0.03380195 0.0375577 0.0417308 1.0145403e-05 3.44582945e-08 8.4525805e-08 0.998261 0.005561521 1.88961324e-08
9.0691 13.473552 3.1557915 6.340429 1.2887396e-05 -4.9 -4.9 -4.88 4.0444 -2.75896 4.9 4.9 -1.04035 4.9 -2.17332 4.9 -3.513 -3.86007 -1.25737 -1.54621 -0.57151 -0.52576 2.54899 2.66849 4.9 3.99827 4.9 4.22812 0.009 0.009 0.4972696 0.5732136 0.4799808 0.2091128 0.294828 0.373484 0.4060026 0.2593377 0.2770803 0.315839 0.161906 0.1141395 0.1443295 0.1978565 0.184201 0.155058 0.096878 0.0415165 0.02058035 0.01098085 0.0097646 9.530981e-06 9.67407616e-08 9.1388188e-08 1.0052842 0.002535001 1.88478292e-08
4.26772 10.378964 3.851144 6.6668965 1.2468624e-05 -2.91231 -3.68699 -2.233304 4.48343 4.9986 3.75825 4.04708 -1.2849 3.93202 -4.193296 4.28309 -1.59316 -3.68101 -1.25165 -2.8594 -2.80251 2.54355 -0.34913 4.76031 2.89459 4.15209 2.55589 -1.45747 0.01401642 0.5029632 0.7029032 0.6886432 0.3466048 0.3310392 0.5295048 0.6863952 0.4935483 0.3533022 0.4704615 0.3579135 0.2132815 0.2074625 0.283642 0.3442275 0.2989095 0.2353685 0.088399 0.0513945 0.0302073 0.0183855 0.01682375 1.0150989e-05 2.22739871e-07 9.3870316e-08 1.0167002 0.006022716 9.9122362e-09
